latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.7177908,-81.3801478,23.498,16.57583,197,2014,6.354,-488987.168
82.7177908,-81.3801478,23.509,16.57667,197,2014,6.365,-489397.817
82.7177908,-81.3801479,23.493,16.57750,197,2014,6.349,-489810.929
82.7177907,-81.3801481,23.513,16.57833,197,2014,6.369,-490226.641
82.7177908,-81.3801479,23.508,16.57917,197,2014,6.364,-490645.207
82.7177907,-81.3801484,23.487,16.58000,197,2014,6.343,-491066.301
82.7177907,-81.3801483,23.494,16.58083,197,2014,6.350,-491490.168
82.7177907,-81.3801482,23.500,16.58167,197,2014,6.356,-491916.774
82.7177908,-81.3801475,23.471,16.58250,197,2014,6.327,-492345.963
82.7177907,-81.3801475,23.469,16.58333,197,2014,6.325,-492777.808
82.7177825,-81.3800777,23.495,16.58417,197,2014,6.351,-493212.396
82.7177688,-81.3799235,23.521,16.58500,197,2014,6.377,-493650.227
82.7177514,-81.3797994,23.281,16.58583,197,2014,6.137,-494090.563
82.7177349,-81.3796298,23.105,16.58667,197,2014,5.961,-494534.569
82.7177212,-81.3795255,23.306,16.58750,197,2014,6.162,-494980.532
82.7177108,-81.3793647,23.351,16.58833,197,2014,6.207,-495430.413
82.7176966,-81.3792072,23.339,16.58917,197,2014,6.195,-495883.926
82.7176889,-81.3791263,23.276,16.59000,197,2014,6.132,-496340.305
82.7176889,-81.3791261,23.258,16.59083,197,2014,6.114,-496799.799
82.7176889,-81.3791261,23.245,16.59167,197,2014,6.101,-497262.332
82.7176889,-81.3791262,23.223,16.59250,197,2014,6.079,-497727.522
82.7176889,-81.3791265,23.228,16.59333,197,2014,6.084,-498195.477
82.7176889,-81.3791263,23.251,16.59417,197,2014,6.107,-498666.458
82.7176889,-81.3791266,23.231,16.59500,197,2014,6.087,-499140.319
82.7176889,-81.3791266,23.235,16.59583,197,2014,6.091,-499616.784
82.7176889,-81.3791264,23.261,16.59667,197,2014,6.117,499904.493
82.7176889,-81.3791263,23.270,16.59750,197,2014,6.126,499423.055
82.7176889,-81.3791264,23.264,16.59833,197,2014,6.120,498939.161
82.7176889,-81.3791264,23.250,16.59917,197,2014,6.106,498452.508
82.7176889,-81.3791260,23.243,16.60000,197,2014,6.099,497963.206
82.7176889,-81.3791261,23.236,16.60083,197,2014,6.092,497471.471
