latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.4447880,-80.2153431,53.322,20.42500,203,2014,35.893,-371467.986
82.4447943,-80.2152552,53.317,20.42583,203,2014,35.888,-371926.807
82.4447980,-80.2152093,53.299,20.42667,203,2014,35.870,-372387.559
82.4448037,-80.2151554,53.259,20.42750,203,2014,35.830,-372850.072
82.4448172,-80.2150872,53.159,20.42833,203,2014,35.730,-373314.509
82.4448260,-80.2150524,53.024,20.42917,203,2014,35.595,-373780.879
82.4448310,-80.2150506,53.016,20.43000,203,2014,35.587,-374249.267
82.4448473,-80.2149897,52.746,20.43083,203,2014,35.317,-374719.693
82.4448473,-80.2149901,52.743,20.43167,203,2014,35.314,-375191.920
82.4448473,-80.2149903,52.744,20.43250,203,2014,35.315,-375665.807
82.4448472,-80.2149900,52.740,20.43333,203,2014,35.311,-376141.428
82.4448473,-80.2149898,52.723,20.43417,203,2014,35.294,-376618.974
82.4448472,-80.2149899,52.735,20.43500,203,2014,35.306,-377098.105
82.4448472,-80.2149900,52.740,20.43583,203,2014,35.311,-377578.951
82.4448473,-80.2149901,52.754,20.43667,203,2014,35.325,-378061.513
82.4448653,-80.2150140,52.561,20.43750,203,2014,35.132,-378545.740
82.4448839,-80.2151026,52.395,20.43833,203,2014,34.966,-379031.696
82.4448926,-80.2152115,52.335,20.43917,203,2014,34.906,-379519.118
82.4448926,-80.2152116,52.349,20.44000,203,2014,34.920,-380007.577
82.4448926,-80.2152114,52.359,20.44083,203,2014,34.930,-380497.433
82.4448927,-80.2152114,52.354,20.44167,203,2014,34.925,-380988.872
82.4448946,-80.2152350,52.378,20.44250,203,2014,34.949,-381481.513
82.4449006,-80.2153060,52.426,20.44333,203,2014,34.997,-381975.586
82.4449047,-80.2153480,52.425,20.44417,203,2014,34.996,-382471.500
82.4449047,-80.2153480,52.435,20.44500,203,2014,35.006,-382968.627
82.4449047,-80.2153474,52.448,20.44583,203,2014,35.019,-383467.319
82.4449047,-80.2153478,52.429,20.44667,203,2014,35.000,-383967.670
82.4449047,-80.2153478,52.434,20.44750,203,2014,35.005,-384469.583
82.4449047,-80.2153479,52.426,20.44833,203,2014,34.997,-384973.100
82.4449047,-80.2153475,52.425,20.44917,203,2014,34.996,-385478.278
82.4449047,-80.2153478,52.421,20.45000,203,2014,34.992,-385985.140
82.4449047,-80.2153478,52.411,20.45083,203,2014,34.982,-386493.500
82.4449047,-80.2153476,52.403,20.45167,203,2014,34.974,-387003.038
82.4449047,-80.2153474,52.394,20.45250,203,2014,34.965,-387513.958
82.4449061,-80.2153476,52.371,20.45333,203,2014,34.942,-388026.532
82.4449085,-80.2153595,52.356,20.45417,203,2014,34.927,-388540.702
82.4449134,-80.2153904,52.310,20.45500,203,2014,34.881,-389056.692
82.4449135,-80.2153900,52.297,20.45583,203,2014,34.868,-389574.012
82.4449134,-80.2153901,52.288,20.45667,203,2014,34.859,-390092.669
82.4449134,-80.2153897,52.291,20.45750,203,2014,34.862,-390612.770
82.4449134,-80.2153899,52.304,20.45833,203,2014,34.875,-391134.230
82.4449133,-80.2153900,52.300,20.45917,203,2014,34.871,-391657.180
82.4449133,-80.2153901,52.295,20.46000,203,2014,34.866,-392181.723
82.4449133,-80.2153901,52.295,20.46083,203,2014,34.866,-392707.796
82.4449165,-80.2154004,52.269,20.46167,203,2014,34.840,-393235.200
82.4449194,-80.2154108,52.219,20.46250,203,2014,34.790,-393764.365
82.4449272,-80.2154236,51.923,20.46333,203,2014,34.494,-394295.397
82.4449296,-80.2154262,51.836,20.46417,203,2014,34.407,-394828.218
82.4449298,-80.2154242,51.843,20.46500,203,2014,34.414,-395362.825
82.4449310,-80.2154226,51.823,20.46583,203,2014,34.394,-395898.907
82.4449367,-80.2154149,51.888,20.46667,203,2014,34.459,-396435.480
82.4449443,-80.2153828,51.809,20.46750,203,2014,34.380,-396970.612
82.4449542,-80.2153536,52.132,20.46833,203,2014,34.703,-397504.777
82.4449667,-80.2152745,52.690,20.46917,203,2014,35.261,-398039.757
82.4449848,-80.2151478,52.815,20.47000,203,2014,35.386,-398575.732
82.4449923,-80.2151118,52.519,20.47083,203,2014,35.090,-399114.106
82.4449923,-80.2151116,52.524,20.47167,203,2014,35.095,-399653.559
82.4449920,-80.2151113,52.533,20.47250,203,2014,35.104,-400194.657
82.4449921,-80.2151114,52.530,20.47333,203,2014,35.101,-400737.675
82.4449921,-80.2151113,52.545,20.47417,203,2014,35.116,-401282.270
82.4449921,-80.2151113,52.557,20.47500,203,2014,35.128,-401828.239
